Province,Month-Year,Unemployment Rate
British Columbia,Aug-07,4.1
British Columbia,Sep-07,4.7
British Columbia,Oct-07,4.5
British Columbia,Nov-07,4.2
British Columbia,Dec-07,4.2
British Columbia,Jan-08,4.4
British Columbia,Feb-08,4.5
British Columbia,Mar-08,4.6
British Columbia,Apr-08,4.7
British Columbia,May-08,4.7
British Columbia,Jun-08,4.6
British Columbia,Jul-08,4.7
British Columbia,Aug-08,4.6
British Columbia,Sep-08,4.7
British Columbia,Oct-08,5.2
British Columbia,Nov-08,5.3
British Columbia,Dec-08,6
British Columbia,Jan-09,6.6
British Columbia,Feb-09,7.1
British Columbia,Mar-09,7.4
British Columbia,Apr-09,8
British Columbia,May-09,7.9
British Columbia,Jun-09,8.4
British Columbia,Jul-09,7.9
British Columbia,Aug-09,8.3
British Columbia,Sep-09,7.4
British Columbia,Oct-09,8
British Columbia,Nov-09,8.1
British Columbia,Dec-09,8.6
British Columbia,Jan-10,8.1
British Columbia,Feb-10,7.7
British Columbia,Mar-10,7.9
British Columbia,Apr-10,7.5
British Columbia,May-10,7.5
British Columbia,Jun-10,7.9
British Columbia,Jul-10,7.7
British Columbia,Aug-10,7.3
British Columbia,Sep-10,7.9
British Columbia,Oct-10,8.1
British Columbia,Nov-10,7.6
British Columbia,Dec-10,7.9
British Columbia,Jan-11,8.2
British Columbia,Feb-11,8.7
British Columbia,Mar-11,8
British Columbia,Apr-11,8
British Columbia,May-11,7.7
British Columbia,Jun-11,7.6
British Columbia,Jul-11,7.5
British Columbia,Aug-11,7.5
British Columbia,Sep-11,7.3
British Columbia,Oct-11,6.8
British Columbia,Nov-11,7.2
British Columbia,Dec-11,6.9
British Columbia,Jan-12,7
British Columbia,Feb-12,7
British Columbia,Mar-12,7.2
British Columbia,Apr-12,6.6
British Columbia,May-12,7.4
British Columbia,Jun-12,6.9
British Columbia,Jul-12,7
British Columbia,Aug-12,6.7
British Columbia,Sep-12,7.1
British Columbia,Oct-12,6.8
British Columbia,Nov-12,6.7
British Columbia,Dec-12,6.4
British Columbia,Jan-13,6.5
British Columbia,Feb-13,6.5
British Columbia,Mar-13,7
British Columbia,Apr-13,6.8
British Columbia,May-13,6.4
British Columbia,Jun-13,6.6
British Columbia,Jul-13,6.7
British Columbia,Aug-13,6.7
British Columbia,Sep-13,6.5
British Columbia,Oct-13,6.8
British Columbia,Nov-13,6.9
British Columbia,Dec-13,6.9
British Columbia,Jan-14,6.9
British Columbia,Feb-14,6.6
British Columbia,Mar-14,6.2
British Columbia,Apr-14,6.4
British Columbia,May-14,6.7
British Columbia,Jun-14,6.4
British Columbia,Jul-14,6.3
British Columbia,Aug-14,6.4
British Columbia,Sep-14,6.3
British Columbia,Oct-14,6
British Columbia,Nov-14,5.6
British Columbia,Dec-14,5.4
British Columbia,Jan-15,5.7
British Columbia,Feb-15,6
British Columbia,Mar-15,5.8
British Columbia,Apr-15,6.4
British Columbia,May-15,5.9
British Columbia,Jun-15,5.9
British Columbia,Jul-15,6.3
British Columbia,Aug-15,6.3
British Columbia,Sep-15,6.4
British Columbia,Oct-15,6.1
British Columbia,Nov-15,6.1
British Columbia,Dec-15,6.8
British Columbia,Jan-16,6.7
British Columbia,Feb-16,6.7
British Columbia,Mar-16,6.1
British Columbia,Apr-16,5.6
British Columbia,May-16,5.8
British Columbia,Jun-16,5.9
British Columbia,Jul-16,5.7
British Columbia,Aug-16,5.5
British Columbia,Sep-16,6
British Columbia,Oct-16,6.1
British Columbia,Nov-16,6.2
British Columbia,Dec-16,6.1
British Columbia,Jan-17,5.6
British Columbia,Feb-17,5.4
British Columbia,Mar-17,5.6
British Columbia,Apr-17,5.5
British Columbia,May-17,5.4
British Columbia,Jun-17,5.1
British Columbia,Jul-17,5
British Columbia,Aug-17,5
British Columbia,Sep-17,5.2
British Columbia,Oct-17,5.4
British Columbia,Nov-17,5
British Columbia,Dec-17,4.9
British Columbia,Jan-18,4.9
British Columbia,Feb-18,5
British Columbia,Mar-18,4.9
British Columbia,Apr-18,5
British Columbia,May-18,4.8
British Columbia,Jun-18,4.8
British Columbia,Jul-18,4.6
British Columbia,Aug-18,4.7
British Columbia,Sep-18,4
British Columbia,Oct-18,4.2
British Columbia,Nov-18,4.6
British Columbia,Dec-18,4.5
British Columbia,Jan-19,4.7
British Columbia,Feb-19,4.5
British Columbia,Mar-19,4.9
British Columbia,Apr-19,4.8
British Columbia,May-19,4.5
British Columbia,Jun-19,4.7
British Columbia,Jul-19,4.7
British Columbia,Aug-19,5
British Columbia,Sep-19,5.1
British Columbia,Oct-19,5
British Columbia,Nov-19,5.2
British Columbia,Dec-19,5
British Columbia,Jan-20,4.7
British Columbia,Feb-20,5.5
British Columbia,Mar-20,7.6
British Columbia,Apr-20,11.9
British Columbia,May-20,13.7
British Columbia,Jun-20,12.7
British Columbia,Jul-20,10.8
British Columbia,Aug-20,10.8
British Columbia,Sep-20,8.7
British Columbia,Oct-20,8.3
British Columbia,Nov-20,7.9
British Columbia,Dec-20,7.6
British Columbia,Jan-21,7.7
British Columbia,Feb-21,7.2
British Columbia,Mar-21,7
British Columbia,Apr-21,7
British Columbia,May-21,7.1
British Columbia,Jun-21,6.6
British Columbia,Jul-21,6.4
British Columbia,Aug-21,6.4
British Columbia,Sep-21,6.2
British Columbia,Oct-21,5.7
British Columbia,Nov-21,5.7
British Columbia,Dec-21,5.3
British Columbia,Jan-22,5.1
British Columbia,Feb-22,4.7
British Columbia,Mar-22,5
British Columbia,Apr-22,4.8
British Columbia,May-22,4.5
British Columbia,Jun-22,4.5
British Columbia,Jul-22,4.5
British Columbia,Aug-22,4.6
British Columbia,Sep-22,4.4
British Columbia,Oct-22,4.6
British Columbia,Nov-22,4.4
British Columbia,Dec-22,4.2
British Columbia,Jan-23,4.5
British Columbia,Feb-23,5
British Columbia,Mar-23,4.6
British Columbia,Apr-23,5.1
British Columbia,May-23,5.2
British Columbia,Jun-23,5.5
British Columbia,Jul-23,5.4
British Columbia,Aug-23,5.3
British Columbia,Sep-23,5.5
British Columbia,Oct-23,5.3
British Columbia,Nov-23,5.3
British Columbia,Dec-23,5.5
British Columbia,Jan-24,5.4
British Columbia,Feb-24,5.2
British Columbia,Mar-24,5.5
British Columbia,Apr-24,5
British Columbia,May-24,5.6
